polarity,tweet,dates
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,09-03-2021
0.2,abhipathak TCS How much did you score,09-03-2021
0.7,TCS I have a good relationship with you and I want you to be even stronger I want to take your business forward,09-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,09-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,09-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,09-03-2021
0.0,Arnab69922647 TCS Hi Anirban the respective team will get in touch with you In case you still have queries you,09-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,09-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,09-03-2021
0.0,Sharing his experience on 10 BestPractices for a Business Resilient Organization TCS s CIO AbhijitMazumder at,09-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,09-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,09-03-2021
0.0,rajeevjassal dgshipgoi TCS mansukhmandviya In comparison to the physical classes institutes are saving a big,09-03-2021
0.375,rajeevjassal dgshipgoi TCS mansukhmandviya Exactly sir there are many issues regarding the dg website indos,09-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,09-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.0,rajeevjassal dgshipgoi TCS mansukhmandviya I agree,09-03-2021
0.5,Today H1B registration begins How many Hindus are clamouring for them compared to Minorities Can Indian IT compa,09-03-2021
0.0625,rajeevjassal dgshipgoi TCS mansukhmandviya dgshipgoi it is really a major concern and inconvience to 1000s,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.75,MEAIndia DrSJaishankar TCS passportsevamea Remarkable feat in process development of passport Smoothest transi,09-03-2021
0.5,RT TCS Were pleased to announce the expansion of our strategic partnership with VodafoneZiggo BV Netherlands Leveraging AI ML amp o,09-03-2021
1.0,RT TCS Our CIO AbhijitMazumder is going to be at the 10th Annual IDC IDG CIO Summit 2021 Join the discussion as he shares some best,09-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,09-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,09-03-2021
0.0,TCS TCSiON I got an email from tcs stating my tentative interview date scheduled between 1219th feb21Till dat,09-03-2021
0.0,rajeevjassal khajurianikhil2 dgshipgoi TCS mansukhmandviya Alast someone is raising the voice,09-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,09-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,09-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,09-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,09-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,09-03-2021
0.45,Dear respected proud indians i dont have any source in TCS thats way i directly request youtatacomm kramanuj,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.0,RT M4n1sh12 Longest Planned Maintainance in the history of the IT sector TCS TataCompanies RNTata2000,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
1.0,RT TCS Our CIO AbhijitMazumder is going to be at the 10th Annual IDC IDG CIO Summit 2021 Join the discussion as he shares some best,09-03-2021
-0.008333333333333331,RT forbesindia DrRituAnand senior VP and deputy head global HR TCS says that the cultural shift due to the COVID19 pandemic has f,09-03-2021
0.0,RT BrandFinance AbKumar1 Chief Marketing amp Communications Officer TCS discussing the role of technology in shaping industries amp its,09-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,09-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,09-03-2021
0.3,Make sure you visualize what you really want not what someone else wants for you Jerry Gilliessketch,09-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,09-03-2021
0.0,rajeevjassal dgshipgoi TCS mansukhmandviya In India contracts are awarded on the basis of commission That is,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.0,RT TCS TCS has been positioned as a Leader in the EverestGroup PEAKMatrix for Application and Digital Services in Capital MarketsChe,09-03-2021
0.2,Vinayforce NitishaRJ NoidaSFGroups newdelhisfdcdug delhi SfdcKiran mittuvikas nalinikrishna TCS Thank you so much Vinayforce,09-03-2021
0.85,RT Vinayforce NitishaRJ NarulaSurbhi NoidaSFGroups newdelhisfdcdug delhi SfdcKiran mittuvikas nalinikrishna TCS Beautiful video,09-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,09-03-2021
1.0,To the best of my understanding BPO BusinessProcessOutsourcing ITES InformationTechnologyEnabledServices TCS,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.0,NitishaRJ NarulaSurbhi NoidaSFGroups newdelhisfdcdug delhi SfdcKiran mittuvikas nalinikrishna TCS Beautifu,09-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,09-03-2021
0.0,Thats my references id of nextstep portal Shubham KumarCT20192748267 i have went through interview ON 13th Feb,09-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,09-03-2021
0.0,rajeevjassal dgshipgoi TCS mansukhmandviya We r eagerly waiting to see institute s open,09-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,09-03-2021
0.0,narendramodi MOSMEA TCS passportsevamea POPSKRahulGandhi I am not a AntiNational I am not a Politician,09-03-2021
-0.04166666666666666,RT TCS We are extremely bullish for the next 23 years as telecoms transition from being just network providers to digital services Th,09-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,09-03-2021
0.25416666666666665,RT TCSUKI DrRituAnand of TCS explained how she is working hard to inspire women in the workplace and help them achieve great things,09-03-2021
0.0,moneycontrolcom TCS Olacabs IIMAhmedabad They should must remove 2 yrs gap policy between education and employm,09-03-2021
0.1,RT moneycontrolcom TCS made 14 job offers while Olacabs handed out six offers in Cluster 3 placements of IIMAhmedabad Jobs JobSe,09-03-2021
0.1,TCS made 14 job offers while Olacabs handed out six offers in Cluster 3 placements of IIMAhmedabad Jobs,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.375,Together with SAP TCS will accelerate client road maps using their unique offerings and RISEwithSAP Read what,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,09-03-2021
0.0,RT lumarid Spirit week day 1 TCS Caribbeans together TatisTCS lexandetcs AnnickCharlot StoupasTeresa pbcsd EsolPbc,09-03-2021
0.0,RT Indian7371 MORTHIndia nitingadkari PIBIndia RTOs all over India should be managed by private sector like how Passport services f,09-03-2021
0.1,RT SDAPAC Career highlight hosted an epic livestream session with NHLFlyers legends BradMarshNHL and Bob Hound Kelly nonstop stor,10-03-2021
0.475,RT BradMarshNHL What a great time and great job by you Sean always fun to talk hockey especially with TCS,10-03-2021
0.0,RT sachinv1125 Plz PM Modi ji reschedule exam date of AAI ATC 25262021 its short notice before 14 days suffering tickets book,10-03-2021
0.475,What a great time and great job by you Sean always fun to talk hockey especially with TCS,10-03-2021
0.0,please continue wfh TCS,10-03-2021
0.5,While India Inc is jumping to cover vaccination cost for employees and kin wouldnt it make more sense to cover,10-03-2021
0.6000000000000001,tpbhatla passportsevamea TCS VMBJP SecySanjay DrSJaishankar Amazing Sir,10-03-2021
0.0,RT tpbhatla To have a stimulating environment at PSKs has always been an endeavour for passportsevamea amp TCS Two all women PSKs inaugu,10-03-2021
0.2,How much time it will take to update NQT score card in the dashboardNQT tcs TCS,10-03-2021
-0.5,TCS kritikasaxena1 Dear Music loversPlease without fail subscribe my YouTube channel by,10-03-2021
0.0,RT ArunMis37508434 EChitragupt Microsoft IBM SAP Adobe TCS AccentureTech Infosys GoogleIndia techmahindra iitbombay iitmadra,10-03-2021
0.0,RT ArunMis37508434 EChitragupt Microsoft IBM SAP Adobe TCS AccentureTech Infosys GoogleIndia techmahindra iitbombay iitmadra,10-03-2021
0.0,EChitragupt Microsoft IBM SAP Adobe TCS AccentureTech Infosys GoogleIndia techmahindra iitbombay,10-03-2021
0.45,Dear respected proud indians i dont have any source in TCS thats way i directly request youtatacomm kramanuj,10-03-2021
0.0,RT ArunMis37508434 EChitragupt Microsoft IBM SAP Adobe TCS AccentureTech Infosys GoogleIndia techmahindra iitbombay iitmadra,10-03-2021
0.0,EChitragupt Microsoft IBM SAP Adobe TCS AccentureTech Infosys GoogleIndia techmahindra iitbombay,10-03-2021
0.0,TCS Sir I have received a message regarding selection of TCS recruitment drive on 130320211900 PM But the r,10-03-2021
